"Sample    : ge_6592_t16",
"80",
"88",
"81",
"70",
"83",
"78",
"94",
"82",
"86",
"78",
"94",
"98",
"81",
"68",
"95",
"95",
"71",
"108",
"92",
"109",
"105",
"109",
"118",
"100",
"95",
"118",
"117",
"120",
"130",
"118",
"123",
"122",
"131",
"151",
"123",
"137",
"155",
"175",
"188",
"205",
"249",
"298",
"354",
"412",
"598",
"820",
"929",
"1215",
"1602",
"2183",
"2640",
"3437",
"4406",
"5575",
"6669",
"8148",
"9698",
"11736",
"12920",
"14979",
"16887",
"18891",
"19850",
"21886",
"23381",
"24698",
"24366",
"25028",
"25499",
"25229",
"23765",
"22590",
"22810",
"20811",
"18501",
"17157",
"15120",
"13658",
"11215",
"10006",
"8377",
"7116",
"5514",
"4600",
"3641",
"2822",
"2195",
"1761",
"1285",
"1042",
"723",
"574",
"392",
"318",
"277",
"206",
"148",
"172",
"135",
"115",
"124",
"105",
"97",
"101",
"95",
"120",
"95",
"92",
"104",
"108",
"107",
"103",
"126",
"107",
"110",
"127",
"122",
"123",
"155",
"124",
"185",
"215",
"218",
"231",
"225",
"259",
"251",
"341",
"304",
"355",
"320",
"379",
"357",
"369",
"353",
"384",
"312",
"339",
"325",
"320",
"294",
"291",
"286",
"261",
"272",
"239",
"207",
"179",
"196",
"211",
"197",
"191",
"192",
"217",
"238",
"256",
"304",
"331",
"396",
"445",
"552",
"644",
"712",
"1032",
"1053",
"1296",
"1424",
"1694",
"1883",
"2145",
"2268",
"2655",
"2794",
"3221",
"3159",
"3421",
"3372",
"3586",
"3425",
"3636",
"3531",
"3444",
"3244",
"3062",
"2890",
"2684",
"2444",
"2345",
"2004",
"1749",
"1478",
"1299",
"1153",
"1012",
"770",
"635",
"550",
"518",
"361",
"330",
"264",
"220",
"158",
"143",
"118",
"106",
"99",
"91",
"79",
"75",
"68",
"71",
"76",
"65",
"59",
"67",
"60",
"55",
"70",
"74",
"49",
"56",
"68",
"54",
"53",
"49",
"49",
"55",
"61",
"53",
"57",
"56",
"67",
"54",
"36",
"62",
"44",
"80",
"75",
"71",
"91",
"61",
"69",
"63",
"76",
"70",
"96",
"83",
"82",
"93",
"73",
"118",
"94",
"83",
"84",
"102",
"86",
"88",
"81",
"92",
"88",
"81",
"91",
"95",
"84",
"77",
"60",
"80",
"91",
"67",
"67",
"71",
"51",
"71",
"72",
"75",
"73",
"74",
"62",
"73",
"80",
"55",
"59",
"45",
"58",
"61",
"59",
"50",
"47",
"59",
"49",
"37",
"46",
"41",
"65",
"44",
"44",
"56",
"40",
"50",
"42",
"63",
"49",
"56",
"55",
"54",
"50",
"51",
"61",
"42",
"45",
"59",
"41",
"45",
"45",
"55",
"55",
"44",
"49",
"48",
"55",
"35",
"49",
"45",
"52",
"53",
"42",
"46",
"61",
"50",
"41",
"45",
"53",
"53",
"41",
"58",
"66",
"51",
"47",
"53",
"40",
"40",
"45",
"44",
"47",
"55",
"46",
"65",
"56",
"43",
"54",
"52",
"63",
"36",
"50",
"56",
"50",
"58",
"40",
"49",
"48",
"70",
"50",
"57",
"48",
"57",
"65",
"40",
"37",
"40",
"42",
"44",
"56",
"41",
"36",
"54",
"61",
"42",
"51",
"50",
"45",
"48",
"44",
"49",
"52",
"58",
"49",
"51",
"41",
"48",
"53",
"43",
"56",
"35",
"58",
"44",
"36",
"61",
"56",
"51",
"50",
"53",
"54",
"54",
"57",
"59",
"54",
"52",
"57",
"44",
"58",
"51",
"45",
"58",
"51",
"45",
"47",
"46",
"46",
"63",
"33",
"47",
"68",
"52",
"59",
"45",
"58",
"48",
"63",
"50",
"48",
"45",
"50",
"55",
"45",
"37",
"30",
"33",
"50",
"41",
"38",
"47",
"52",
"45",
"46",
"42",
"53",
"37",
"38",
"35",
"38",
"43",
"50",
"48",
"59",
"55",
"53",
"41",
"30",
"52",
"45",
"45",
"40",
"56",
"41",
"56",
"34",
"51",
"43",
"46",
"35",
"59",
"41",
"55",
"51",
"50",
"47",
"48",
"42",
"38",
"43",
"49",
"34",
"53",
"49",
"62",
"53",
"40",
"41",
"54",
"46",
"38",
"42",
"46",
"49",
"51",
"52",
"42",
"37",
"46",
"50",
"31",
"37",
"42",
"52",
"41",
"40",
"46",
"35",
"41",
"40",
"38",
"38",
"38",
"42",
"48",
"51",
"48",
"50",
"40",
"35",
"45",
"35",
"33",
"38",
"37",
"36",
"52",
"34",
"47",
"42",
"29",
"45",
"32",
"33",
"46",
"36",
"28",
"46",
"30",
"47",
"44",
"43",
"42",
"43",
"35",
"24",
"41",
"46",
"55",
"40",
"33",
"46",
"45",
"38",
"53",
"36",
"33",
"32",
"38",
"37",
"47",
"46",
"41",
"40",
"33",
"43",
"51",
"38",
"42",
"35",
"44",
"30",
"44",
"43",
"35",
"27",
"35",
"34",
"42",
"37",
"45",
"41",
"37",
"31",
"41",
"36",
"49",
"35",
"41",
"33",
"34",
"44",
"37",
"40",
"48",
"44",
"48",
"40",
"42",
"54",
"42",
"40",
"41",
"34",
"24",
"27",
"36",
"41",
"40",
"33",
"40",
"43",
"47",
"42",
"45",
"24",
"53",
"42",
"43",
"46",
"34",
"27",
"42",
"38",
"33",
"32",
"40",
"37",
"35",
"41",
"48",
"32",
"35",
"43",
"42",
"38",
"41",
"48",
"35",
"36",
"43",
"32",
"42",
"43",
"49",
"47",
"42",
"37",
"55",
"43",
"32",
"37",
"34",
"40",
"35",
"41",
"36",
"26",
"37",
"45",
"51",
"33",
"40",
"43",
"43",
"36",
"34",
"51",
"38",
"37",
"45",
"40",
"42",
"42",
"41",
"38",
"41",
"38",
"37",
"42",
"43",
"33",
"41",
"33",
"27",
"40",
"35",
"37",
"35",
"40",
"25",
"41",
"43",
"35",
"42",
"29",
"41",
"33",
"26",
"47",
"44",
"32",
"42",
"47",
"44",
"43",
"35",
"31",
"51",
"28",
"49",
"45",
"41",
"49",
"29",
"26",
"38",
"28",
"36",
"34",
"31",
"34",
"38",
"26",
"35",
"32",
"43",
"45",
"40",
"34",
"30",
"43",
"36",
"45",
"42",
"38",
"31",
"35",
"35",
"41",
"38",
"31",
"34",
"41",
"44",
"44",
"40",
"44",
"28",
"36",
"36",
"38",
"35",
"28",
"47",
"32",
"31",
"33",
"52",
"33",
"44",
"32",
"38",
"43",
"34",
"28",
"27",
"43",
"46",
"23",
"35",
"31",
"42",
"31",
"33",
"36",
"37",
"37",
"33",
"35",
"30",
"26",
"23",
"37",
"31",
"37",
"48",
"35",
"37",
"28",
"40",
"38",
"36",
"32",
"35",
"36",
"40",
"33",
"41",
"31",
"30",
"41",
"44",
"37",
"35",
"23",
"27",
"43",
"32",
"37",
"41",
"31",
"32",
"29",
"25",
"47",
"33",
"31",
"43",
"48",
"45",
"42",
"35",
"27",
"29",
"35",
"41",
"38",
"28",
"32",
"27",
"31",
"35",
"35",
"32",
"36",
"35",
"32",
"41",
"43",
"32",
"33",
"23",
"36",
"37",
"36",
"35",
"30",
"33",
"34",
"35",
"38",
"45",
"45",
"38",
"23",
"33",
"33",
"42",
"45",
"30",
"36",
"41",
"40",
"31",
"27",
"31",
"34",
"30",
"34",
"40",
"29",
"29",
"52",
"37",
"33",
"44",
"34",
"35",
"37",
"42",
"36",
"37",
"34",
"55",
"38",
"33",
"44",
"38",
"41",
"44",
"38",
"38",
"30",
"36",
"47",
"44",
"29",
"31",
"45",
"33",
"29",
"46",
"41",
"31",
"41",
"27",
"42",
"53",
"32",
"27",
"49",
"47",
"30",
"45",
"41",
"35",
"44",
"34",
"51",
"38",
"47",
"35",
"54",
"42",
"55",
"43",
"36",
"53",
"38",
"51",
"47",
"48",
"52",
"42",
"53",
"65",
"45",
"58",
"48",
"61",
"59",
"49",
"52",
"61",
"60",
"59",
"72",
"78",
"68",
"70",
"67",
"70",
"69",
"82",
"92",
"72",
"94",
"80",
"97",
"89",
"93",
"78",
"98",
"121",
"102",
"119",
"139",
"100",
"118",
"124",
"125",
"129",
"158",
"149",
"169",
"135",
"165",
"163",
"181",
"201",
"173",
"198",
"180",
"185",
"183",
"210",
"237",
"212",
"235",
"250",
"255",
"258",
"266",
"244",
"244",
"234",
"236",
"249",
"262",
"214",
"243",
"246",
"251",
"233",
"262",
"261",
"252",
"263",
"229",
"218",
"232",
"229",
"231",
"214",
"223",
"207",
"198",
"183",
"199",
"197",
"165",
"163",
"179",
"201",
"127",
"138",
"147",
"158",
"140",
"125",
"133",
"113",
"122",
"115",
"128",
"105",
"110",
"100",
"103",
"97",
"114",
"119",
"103",
"96",
"110",
"98",
"107",
"101",
"98",
"105",
"99",
"102",
"91",
"89",
"86",
"93",
"95",
"93",
"89",
"91",
"84",
"78",
"96",
"86",
"72",
"81",
"94",
"93",
"87",
"102",
"99",
"93",
"99",
"97",
"104",
"104",
"82",
"96",
"111",
"120",
"111",
"122",
"123",
"105",
"112",
"114",
"128",
"133",
"119",
"131",
"96",
"100",
"104",
"106",
"123",
"108",
"101",
"101",
"89",
"87",
"107",
"95",
"81",
"79",
"68",
"72",
"63",
"55",
"60",
"50",
"63",
"48",
"48",
"25",
"57",
"44",
"43",
"37",
"28",
"34",
"30",
"26",
"34",
"28",
"31",
"17332",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Ge, As, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    GeLa         1.21     0.310",
"                      GeKaESC      8.15     0.038",
"                      GeKa         9.88    17.030",
"                      AsKa        10.52     0.170",
"                      GeKb        10.98     2.386",
"                      RuKa        19.27     0.141",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
