"Sample    : ge_31504_t16",
"64",
"69",
"81",
"69",
"53",
"105",
"76",
"82",
"71",
"76",
"92",
"79",
"59",
"80",
"88",
"73",
"82",
"91",
"88",
"89",
"92",
"98",
"112",
"115",
"98",
"104",
"100",
"112",
"124",
"116",
"124",
"139",
"117",
"132",
"126",
"137",
"155",
"160",
"181",
"200",
"252",
"317",
"356",
"488",
"568",
"770",
"1053",
"1355",
"1860",
"2342",
"2716",
"3738",
"4683",
"5834",
"6905",
"8766",
"10184",
"11989",
"13169",
"15516",
"17513",
"19649",
"20420",
"22480",
"23776",
"25495",
"24950",
"25988",
"25767",
"25832",
"24152",
"23324",
"23230",
"21560",
"18411",
"17393",
"15553",
"13556",
"11378",
"10217",
"8439",
"7020",
"5638",
"4473",
"3599",
"2943",
"2217",
"1749",
"1355",
"973",
"757",
"602",
"450",
"325",
"261",
"181",
"142",
"134",
"132",
"112",
"114",
"106",
"95",
"96",
"97",
"106",
"94",
"77",
"99",
"88",
"97",
"98",
"87",
"83",
"86",
"79",
"92",
"99",
"90",
"88",
"83",
"82",
"85",
"100",
"72",
"91",
"85",
"88",
"92",
"108",
"102",
"99",
"117",
"101",
"86",
"110",
"121",
"112",
"107",
"132",
"121",
"107",
"106",
"122",
"129",
"127",
"126",
"151",
"132",
"134",
"149",
"170",
"183",
"188",
"205",
"238",
"293",
"340",
"367",
"443",
"530",
"714",
"776",
"878",
"1097",
"1327",
"1510",
"1810",
"1969",
"2265",
"2340",
"2684",
"2901",
"3095",
"3055",
"3555",
"3611",
"3568",
"3541",
"3747",
"3511",
"3470",
"3176",
"3183",
"2901",
"2687",
"2395",
"2214",
"2015",
"1829",
"1490",
"1381",
"1100",
"985",
"808",
"683",
"557",
"493",
"403",
"328",
"275",
"201",
"192",
"149",
"135",
"100",
"92",
"90",
"73",
"67",
"70",
"65",
"46",
"44",
"52",
"56",
"64",
"56",
"55",
"55",
"56",
"44",
"39",
"56",
"62",
"53",
"49",
"52",
"58",
"50",
"54",
"50",
"47",
"54",
"37",
"48",
"48",
"48",
"45",
"49",
"41",
"61",
"47",
"52",
"49",
"49",
"63",
"64",
"42",
"52",
"42",
"34",
"45",
"54",
"45",
"48",
"59",
"50",
"43",
"50",
"43",
"44",
"44",
"47",
"44",
"52",
"41",
"46",
"40",
"47",
"44",
"52",
"60",
"47",
"68",
"42",
"42",
"41",
"54",
"54",
"50",
"61",
"47",
"44",
"54",
"60",
"52",
"49",
"50",
"57",
"56",
"50",
"49",
"56",
"50",
"42",
"62",
"53",
"48",
"41",
"52",
"56",
"49",
"56",
"59",
"44",
"38",
"48",
"56",
"53",
"41",
"48",
"42",
"52",
"40",
"47",
"47",
"50",
"55",
"45",
"46",
"47",
"43",
"44",
"42",
"41",
"42",
"54",
"59",
"67",
"40",
"49",
"61",
"37",
"57",
"39",
"52",
"42",
"33",
"53",
"48",
"45",
"52",
"54",
"61",
"55",
"42",
"46",
"43",
"40",
"41",
"33",
"49",
"53",
"41",
"37",
"46",
"58",
"43",
"36",
"40",
"42",
"55",
"45",
"45",
"44",
"29",
"61",
"32",
"37",
"47",
"42",
"44",
"53",
"44",
"50",
"42",
"44",
"46",
"44",
"50",
"45",
"43",
"26",
"46",
"37",
"37",
"42",
"52",
"40",
"49",
"44",
"53",
"45",
"39",
"44",
"50",
"59",
"44",
"44",
"53",
"46",
"40",
"28",
"56",
"40",
"40",
"54",
"41",
"41",
"36",
"36",
"25",
"37",
"58",
"52",
"52",
"47",
"41",
"40",
"48",
"46",
"44",
"43",
"46",
"46",
"46",
"45",
"48",
"47",
"52",
"44",
"55",
"45",
"46",
"50",
"40",
"36",
"52",
"33",
"43",
"61",
"35",
"41",
"39",
"41",
"26",
"52",
"34",
"57",
"41",
"39",
"35",
"46",
"38",
"45",
"39",
"37",
"49",
"47",
"54",
"50",
"41",
"48",
"39",
"37",
"39",
"44",
"46",
"36",
"38",
"37",
"38",
"38",
"39",
"53",
"42",
"40",
"54",
"38",
"26",
"50",
"36",
"32",
"36",
"47",
"49",
"41",
"38",
"44",
"38",
"44",
"36",
"42",
"41",
"42",
"46",
"41",
"33",
"46",
"33",
"40",
"44",
"36",
"28",
"48",
"36",
"41",
"46",
"47",
"37",
"33",
"34",
"52",
"26",
"39",
"29",
"37",
"22",
"40",
"39",
"46",
"38",
"40",
"41",
"39",
"47",
"29",
"42",
"46",
"39",
"35",
"39",
"47",
"36",
"44",
"47",
"40",
"44",
"36",
"32",
"33",
"37",
"47",
"30",
"44",
"40",
"45",
"37",
"38",
"41",
"34",
"42",
"39",
"28",
"36",
"36",
"50",
"27",
"38",
"39",
"39",
"54",
"45",
"39",
"37",
"42",
"45",
"33",
"36",
"25",
"29",
"38",
"31",
"42",
"34",
"33",
"36",
"35",
"32",
"44",
"38",
"36",
"29",
"45",
"37",
"27",
"36",
"31",
"44",
"41",
"41",
"47",
"47",
"37",
"36",
"25",
"43",
"30",
"54",
"30",
"41",
"43",
"28",
"37",
"41",
"28",
"36",
"45",
"38",
"37",
"37",
"31",
"37",
"31",
"29",
"38",
"39",
"33",
"43",
"37",
"43",
"29",
"25",
"43",
"37",
"40",
"41",
"28",
"43",
"27",
"44",
"32",
"35",
"30",
"31",
"26",
"36",
"33",
"37",
"29",
"21",
"33",
"33",
"32",
"44",
"31",
"32",
"25",
"45",
"26",
"22",
"37",
"15",
"36",
"30",
"35",
"39",
"31",
"35",
"30",
"34",
"32",
"35",
"47",
"30",
"33",
"29",
"37",
"34",
"38",
"35",
"25",
"32",
"32",
"31",
"44",
"39",
"29",
"40",
"37",
"38",
"31",
"37",
"41",
"40",
"30",
"38",
"38",
"30",
"36",
"41",
"41",
"35",
"25",
"53",
"40",
"35",
"38",
"31",
"38",
"36",
"21",
"30",
"33",
"36",
"41",
"32",
"31",
"32",
"32",
"31",
"36",
"28",
"43",
"23",
"43",
"34",
"34",
"39",
"26",
"24",
"37",
"38",
"38",
"28",
"42",
"36",
"39",
"31",
"33",
"30",
"34",
"31",
"36",
"39",
"26",
"28",
"38",
"33",
"42",
"39",
"39",
"32",
"31",
"29",
"32",
"43",
"28",
"36",
"37",
"38",
"28",
"35",
"46",
"33",
"27",
"38",
"29",
"42",
"26",
"27",
"25",
"41",
"40",
"41",
"32",
"29",
"31",
"41",
"39",
"36",
"32",
"33",
"36",
"27",
"29",
"42",
"28",
"28",
"20",
"25",
"28",
"34",
"28",
"41",
"27",
"27",
"36",
"39",
"30",
"30",
"29",
"30",
"29",
"29",
"30",
"33",
"36",
"28",
"37",
"41",
"34",
"40",
"30",
"34",
"35",
"21",
"32",
"47",
"28",
"24",
"29",
"27",
"21",
"29",
"24",
"43",
"25",
"31",
"35",
"35",
"23",
"27",
"37",
"36",
"40",
"35",
"43",
"31",
"35",
"37",
"37",
"45",
"31",
"29",
"28",
"27",
"37",
"34",
"31",
"34",
"33",
"27",
"28",
"31",
"25",
"29",
"37",
"30",
"35",
"37",
"31",
"36",
"34",
"26",
"34",
"30",
"35",
"32",
"39",
"31",
"32",
"34",
"42",
"41",
"27",
"31",
"45",
"36",
"31",
"27",
"47",
"40",
"33",
"30",
"40",
"37",
"30",
"29",
"33",
"31",
"33",
"37",
"45",
"31",
"44",
"32",
"33",
"35",
"42",
"47",
"27",
"37",
"31",
"29",
"47",
"43",
"36",
"31",
"36",
"25",
"40",
"32",
"40",
"43",
"40",
"38",
"31",
"36",
"33",
"40",
"41",
"44",
"36",
"35",
"38",
"45",
"37",
"39",
"36",
"45",
"36",
"36",
"46",
"36",
"45",
"44",
"40",
"49",
"49",
"49",
"41",
"48",
"46",
"53",
"47",
"31",
"41",
"54",
"59",
"50",
"47",
"57",
"59",
"55",
"61",
"54",
"56",
"61",
"58",
"64",
"82",
"65",
"58",
"72",
"83",
"73",
"74",
"77",
"74",
"88",
"105",
"87",
"81",
"102",
"114",
"94",
"106",
"94",
"117",
"129",
"126",
"132",
"117",
"129",
"137",
"132",
"144",
"144",
"172",
"154",
"164",
"172",
"199",
"178",
"193",
"172",
"200",
"214",
"193",
"217",
"206",
"216",
"186",
"186",
"211",
"200",
"215",
"214",
"270",
"227",
"223",
"220",
"230",
"199",
"216",
"222",
"234",
"208",
"194",
"181",
"209",
"198",
"195",
"210",
"200",
"173",
"178",
"153",
"178",
"158",
"139",
"136",
"161",
"141",
"165",
"125",
"147",
"120",
"124",
"127",
"126",
"122",
"117",
"114",
"109",
"110",
"111",
"85",
"116",
"102",
"95",
"109",
"95",
"100",
"98",
"96",
"87",
"106",
"77",
"75",
"95",
"93",
"91",
"94",
"99",
"82",
"78",
"93",
"65",
"69",
"72",
"82",
"85",
"82",
"95",
"83",
"75",
"60",
"94",
"79",
"103",
"73",
"106",
"85",
"108",
"94",
"89",
"85",
"109",
"105",
"100",
"120",
"111",
"117",
"113",
"106",
"125",
"123",
"115",
"113",
"112",
"124",
"116",
"101",
"134",
"111",
"94",
"87",
"85",
"83",
"86",
"76",
"65",
"101",
"63",
"62",
"64",
"56",
"52",
"52",
"63",
"43",
"55",
"43",
"33",
"26",
"40",
"40",
"44",
"27",
"21",
"24",
"25",
"37",
"37",
"16163",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Na, Ge, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    NaKa         1.00     0.011",
"                      GeLa         1.20     0.389",
"                      P Ka         1.99     0.020",
"                      CaKa         3.68     0.278",
"                      CaKb         4.01     0.033",
"                      GeKa         9.88    17.352",
"                      GeKb        10.99     2.455",
"                      RhKaC       19.20     0.134",
"                      RhKa        20.15     0.056",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                  11.010 ug/cm2    -------- Flux       -------- --------",
"Na                      11.010 ug/cm2    -------- ********** -------- --------",
