"Sample    : se_15759_t16",
"65",
"73",
"58",
"65",
"74",
"62",
"77",
"77",
"60",
"62",
"60",
"67",
"80",
"78",
"77",
"57",
"86",
"94",
"88",
"88",
"85",
"77",
"85",
"88",
"96",
"103",
"87",
"80",
"81",
"83",
"84",
"95",
"80",
"75",
"98",
"73",
"103",
"77",
"93",
"84",
"100",
"62",
"97",
"74",
"62",
"80",
"60",
"83",
"80",
"84",
"81",
"57",
"63",
"64",
"63",
"75",
"69",
"71",
"59",
"62",
"68",
"74",
"82",
"61",
"50",
"64",
"62",
"56",
"71",
"71",
"61",
"72",
"64",
"73",
"94",
"60",
"61",
"75",
"68",
"73",
"67",
"96",
"73",
"72",
"79",
"71",
"76",
"83",
"81",
"83",
"70",
"65",
"73",
"73",
"77",
"75",
"73",
"78",
"74",
"71",
"82",
"73",
"73",
"74",
"79",
"64",
"71",
"68",
"64",
"75",
"86",
"82",
"73",
"79",
"84",
"84",
"84",
"72",
"82",
"71",
"68",
"82",
"58",
"86",
"69",
"94",
"94",
"81",
"60",
"82",
"79",
"78",
"70",
"73",
"75",
"75",
"72",
"79",
"85",
"76",
"67",
"85",
"93",
"86",
"85",
"81",
"82",
"90",
"85",
"84",
"79",
"100",
"82",
"100",
"93",
"97",
"97",
"97",
"111",
"112",
"109",
"97",
"115",
"116",
"111",
"139",
"136",
"137",
"130",
"138",
"153",
"176",
"174",
"220",
"265",
"337",
"364",
"504",
"606",
"785",
"985",
"1293",
"1644",
"2039",
"2501",
"3394",
"3999",
"5105",
"5878",
"7214",
"8499",
"9978",
"11084",
"12822",
"14900",
"16197",
"17104",
"18848",
"20302",
"21622",
"21513",
"22690",
"23718",
"23621",
"22290",
"22457",
"21697",
"21003",
"19336",
"18383",
"16905",
"15420",
"13310",
"12248",
"10763",
"9387",
"7723",
"6675",
"5481",
"4614",
"3688",
"3064",
"2310",
"1941",
"1479",
"1142",
"894",
"680",
"497",
"438",
"324",
"246",
"221",
"178",
"176",
"136",
"125",
"134",
"95",
"97",
"100",
"88",
"88",
"90",
"92",
"103",
"94",
"89",
"86",
"85",
"90",
"101",
"81",
"81",
"83",
"103",
"98",
"100",
"98",
"79",
"71",
"89",
"85",
"79",
"99",
"86",
"103",
"84",
"83",
"78",
"93",
"108",
"73",
"110",
"82",
"96",
"99",
"85",
"84",
"101",
"95",
"74",
"107",
"94",
"85",
"88",
"98",
"96",
"94",
"98",
"98",
"115",
"97",
"119",
"104",
"136",
"104",
"117",
"131",
"138",
"123",
"141",
"158",
"167",
"147",
"191",
"181",
"239",
"261",
"365",
"379",
"421",
"492",
"613",
"762",
"846",
"951",
"1121",
"1338",
"1570",
"1686",
"1855",
"2096",
"2368",
"2461",
"2603",
"2931",
"3123",
"3071",
"3184",
"3519",
"3548",
"3252",
"3321",
"3269",
"3273",
"2968",
"2860",
"2716",
"2562",
"2255",
"2162",
"2004",
"1752",
"1553",
"1373",
"1226",
"1064",
"882",
"804",
"698",
"648",
"523",
"437",
"431",
"360",
"240",
"287",
"223",
"219",
"154",
"132",
"140",
"132",
"100",
"102",
"99",
"93",
"72",
"74",
"69",
"59",
"68",
"64",
"49",
"65",
"60",
"40",
"50",
"41",
"44",
"61",
"56",
"51",
"53",
"58",
"46",
"52",
"52",
"53",
"39",
"56",
"51",
"39",
"51",
"55",
"39",
"41",
"55",
"60",
"44",
"61",
"44",
"48",
"40",
"55",
"52",
"55",
"40",
"41",
"48",
"42",
"62",
"56",
"43",
"53",
"47",
"47",
"45",
"55",
"46",
"58",
"58",
"49",
"48",
"52",
"47",
"60",
"49",
"68",
"50",
"44",
"53",
"47",
"60",
"44",
"53",
"41",
"55",
"48",
"49",
"55",
"47",
"50",
"51",
"43",
"41",
"56",
"51",
"49",
"56",
"49",
"55",
"44",
"40",
"36",
"51",
"37",
"64",
"57",
"47",
"45",
"26",
"57",
"51",
"42",
"48",
"50",
"44",
"53",
"44",
"46",
"56",
"39",
"56",
"47",
"47",
"55",
"42",
"34",
"39",
"42",
"41",
"45",
"45",
"55",
"47",
"56",
"35",
"37",
"60",
"42",
"41",
"46",
"44",
"52",
"53",
"45",
"58",
"47",
"39",
"53",
"44",
"50",
"43",
"57",
"49",
"43",
"39",
"49",
"57",
"59",
"45",
"40",
"65",
"49",
"46",
"51",
"59",
"47",
"46",
"38",
"59",
"37",
"42",
"52",
"57",
"40",
"35",
"40",
"40",
"52",
"40",
"43",
"44",
"41",
"44",
"47",
"51",
"41",
"53",
"46",
"59",
"46",
"44",
"43",
"44",
"40",
"33",
"48",
"51",
"47",
"47",
"43",
"50",
"33",
"34",
"44",
"53",
"49",
"43",
"47",
"47",
"51",
"43",
"40",
"67",
"44",
"37",
"49",
"45",
"44",
"51",
"43",
"38",
"38",
"36",
"45",
"49",
"41",
"34",
"58",
"40",
"49",
"42",
"60",
"40",
"49",
"35",
"41",
"50",
"37",
"45",
"47",
"46",
"47",
"53",
"37",
"39",
"47",
"52",
"40",
"44",
"38",
"38",
"43",
"41",
"41",
"41",
"33",
"48",
"42",
"29",
"34",
"31",
"41",
"51",
"48",
"45",
"39",
"43",
"42",
"48",
"48",
"46",
"46",
"48",
"43",
"39",
"43",
"43",
"45",
"31",
"39",
"31",
"51",
"39",
"33",
"44",
"46",
"29",
"33",
"34",
"40",
"36",
"38",
"39",
"37",
"47",
"44",
"46",
"41",
"36",
"43",
"33",
"43",
"41",
"37",
"31",
"36",
"41",
"36",
"40",
"40",
"39",
"49",
"58",
"43",
"41",
"33",
"41",
"37",
"25",
"44",
"40",
"39",
"38",
"52",
"30",
"49",
"40",
"41",
"42",
"40",
"31",
"41",
"50",
"41",
"29",
"57",
"43",
"53",
"39",
"26",
"44",
"34",
"46",
"41",
"43",
"44",
"43",
"41",
"43",
"33",
"43",
"37",
"51",
"35",
"41",
"38",
"37",
"50",
"42",
"33",
"37",
"30",
"31",
"44",
"37",
"37",
"30",
"30",
"42",
"45",
"43",
"35",
"42",
"41",
"35",
"27",
"53",
"47",
"35",
"44",
"40",
"32",
"29",
"46",
"28",
"34",
"36",
"40",
"43",
"42",
"43",
"38",
"41",
"32",
"38",
"34",
"47",
"32",
"30",
"45",
"57",
"36",
"40",
"55",
"40",
"36",
"39",
"38",
"32",
"33",
"31",
"40",
"39",
"30",
"48",
"28",
"38",
"37",
"37",
"36",
"41",
"35",
"30",
"44",
"39",
"32",
"32",
"39",
"43",
"41",
"30",
"32",
"41",
"44",
"44",
"40",
"35",
"30",
"30",
"38",
"33",
"43",
"32",
"36",
"40",
"28",
"31",
"47",
"36",
"32",
"43",
"36",
"37",
"41",
"33",
"42",
"36",
"42",
"33",
"45",
"40",
"46",
"31",
"29",
"33",
"37",
"37",
"42",
"32",
"44",
"28",
"52",
"33",
"41",
"27",
"35",
"35",
"44",
"43",
"37",
"33",
"33",
"41",
"34",
"37",
"35",
"37",
"34",
"36",
"59",
"35",
"43",
"32",
"43",
"36",
"44",
"43",
"35",
"41",
"39",
"36",
"38",
"42",
"26",
"44",
"43",
"42",
"44",
"45",
"35",
"32",
"34",
"31",
"35",
"39",
"41",
"41",
"40",
"36",
"31",
"46",
"35",
"42",
"32",
"35",
"44",
"36",
"40",
"34",
"31",
"44",
"62",
"41",
"36",
"43",
"42",
"47",
"44",
"41",
"38",
"38",
"38",
"33",
"36",
"51",
"38",
"44",
"41",
"42",
"34",
"31",
"35",
"50",
"38",
"46",
"43",
"47",
"41",
"45",
"46",
"57",
"52",
"38",
"38",
"60",
"46",
"57",
"35",
"56",
"44",
"55",
"42",
"56",
"58",
"46",
"52",
"57",
"59",
"46",
"55",
"49",
"43",
"61",
"48",
"58",
"50",
"61",
"46",
"60",
"68",
"58",
"53",
"69",
"63",
"68",
"70",
"63",
"70",
"60",
"69",
"81",
"81",
"85",
"90",
"77",
"97",
"78",
"86",
"98",
"92",
"93",
"114",
"132",
"107",
"121",
"106",
"125",
"121",
"124",
"150",
"129",
"164",
"141",
"167",
"149",
"160",
"158",
"171",
"191",
"214",
"205",
"195",
"245",
"208",
"216",
"217",
"220",
"214",
"205",
"237",
"247",
"245",
"224",
"256",
"234",
"270",
"252",
"227",
"273",
"271",
"246",
"248",
"269",
"248",
"269",
"242",
"243",
"249",
"221",
"247",
"226",
"201",
"239",
"204",
"218",
"214",
"198",
"171",
"195",
"198",
"155",
"174",
"168",
"176",
"158",
"152",
"126",
"155",
"121",
"132",
"125",
"114",
"107",
"119",
"113",
"118",
"97",
"106",
"94",
"89",
"88",
"96",
"80",
"70",
"77",
"79",
"75",
"74",
"58",
"77",
"74",
"51",
"65",
"61",
"59",
"49",
"68",
"45",
"51",
"55",
"60",
"60",
"69",
"75",
"53",
"69",
"72",
"66",
"73",
"67",
"73",
"84",
"79",
"73",
"83",
"94",
"93",
"99",
"102",
"119",
"123",
"126",
"125",
"133",
"134",
"106",
"133",
"109",
"113",
"136",
"142",
"133",
"116",
"111",
"131",
"124",
"122",
"108",
"107",
"94",
"93",
"89",
"102",
"104",
"72",
"62",
"75",
"68",
"59",
"53",
"55",
"53",
"46",
"48",
"41",
"46",
"34",
"32",
"49",
"45",
"39",
"27",
"32",
"39",
"40",
"19827",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Se, P , Ca, Zn, Ru",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    ----         1.19     0.022",
"                      SeLa         1.39     0.487",
"                      P Ka         2.00     0.013",
"                      CaKa         3.68     0.165",
"                      CaKb         4.03     0.023",
"                      ZnKa         8.66     0.036",
"                      SeKa        11.20    14.824",
"                      SeKb        12.49     2.213",
"                      RuKa        19.25     0.137",
"                      ----        20.04     0.060",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
