"Sample    : fe_34677_16p",
"20",
"13",
"23",
"20",
"10",
"26",
"22",
"14",
"22",
"12",
"26",
"12",
"20",
"18",
"21",
"17",
"29",
"22",
"16",
"18",
"19",
"14",
"19",
"21",
"13",
"11",
"23",
"15",
"23",
"31",
"31",
"23",
"20",
"50",
"49",
"43",
"54",
"52",
"64",
"50",
"75",
"68",
"70",
"66",
"72",
"58",
"64",
"58",
"46",
"36",
"46",
"28",
"47",
"20",
"23",
"23",
"12",
"22",
"15",
"15",
"19",
"19",
"19",
"13",
"33",
"16",
"21",
"16",
"13",
"17",
"13",
"21",
"16",
"15",
"23",
"16",
"20",
"18",
"11",
"12",
"12",
"13",
"17",
"18",
"17",
"8",
"8",
"15",
"17",
"8",
"13",
"15",
"17",
"14",
"8",
"20",
"26",
"10",
"15",
"17",
"16",
"20",
"13",
"7",
"17",
"12",
"15",
"19",
"22",
"19",
"16",
"14",
"11",
"15",
"16",
"13",
"16",
"20",
"14",
"16",
"17",
"13",
"19",
"25",
"24",
"15",
"20",
"20",
"16",
"17",
"24",
"18",
"23",
"11",
"23",
"16",
"13",
"14",
"13",
"17",
"17",
"13",
"21",
"12",
"23",
"19",
"21",
"13",
"14",
"15",
"12",
"18",
"30",
"21",
"22",
"14",
"13",
"25",
"16",
"20",
"19",
"19",
"23",
"14",
"19",
"24",
"17",
"22",
"18",
"21",
"17",
"17",
"20",
"16",
"11",
"17",
"20",
"23",
"22",
"10",
"24",
"24",
"26",
"18",
"24",
"16",
"19",
"23",
"25",
"17",
"33",
"22",
"25",
"34",
"43",
"36",
"58",
"57",
"78",
"123",
"133",
"186",
"274",
"307",
"389",
"447",
"524",
"555",
"682",
"727",
"716",
"803",
"748",
"765",
"748",
"649",
"524",
"536",
"449",
"369",
"312",
"248",
"172",
"158",
"136",
"111",
"93",
"80",
"76",
"56",
"71",
"53",
"60",
"68",
"59",
"69",
"90",
"91",
"100",
"101",
"102",
"89",
"118",
"94",
"115",
"100",
"118",
"96",
"94",
"87",
"89",
"76",
"51",
"68",
"47",
"50",
"51",
"29",
"40",
"35",
"31",
"31",
"20",
"24",
"38",
"33",
"23",
"24",
"24",
"22",
"42",
"32",
"34",
"28",
"25",
"37",
"34",
"32",
"49",
"42",
"52",
"53",
"53",
"51",
"56",
"54",
"49",
"50",
"64",
"44",
"64",
"51",
"77",
"53",
"77",
"68",
"95",
"103",
"123",
"118",
"142",
"142",
"166",
"166",
"171",
"216",
"213",
"176",
"217",
"180",
"214",
"150",
"184",
"157",
"140",
"143",
"136",
"118",
"103",
"92",
"75",
"60",
"66",
"53",
"51",
"57",
"58",
"48",
"40",
"48",
"31",
"42",
"57",
"61",
"55",
"59",
"60",
"54",
"62",
"60",
"55",
"46",
"59",
"48",
"57",
"53",
"61",
"55",
"59",
"50",
"59",
"56",
"72",
"55",
"55",
"52",
"52",
"85",
"56",
"69",
"60",
"60",
"67",
"70",
"74",
"83",
"74",
"64",
"69",
"84",
"101",
"70",
"82",
"87",
"106",
"97",
"80",
"87",
"103",
"102",
"95",
"102",
"83",
"103",
"93",
"113",
"75",
"92",
"90",
"109",
"93",
"93",
"78",
"79",
"93",
"79",
"84",
"77",
"83",
"86",
"74",
"91",
"85",
"76",
"84",
"84",
"87",
"91",
"86",
"80",
"90",
"78",
"73",
"67",
"77",
"69",
"70",
"89",
"62",
"85",
"104",
"93",
"89",
"89",
"102",
"105",
"101",
"105",
"92",
"111",
"111",
"111",
"96",
"97",
"114",
"142",
"111",
"126",
"133",
"108",
"136",
"132",
"147",
"120",
"140",
"150",
"161",
"165",
"142",
"162",
"173",
"166",
"190",
"192",
"223",
"201",
"246",
"235",
"275",
"323",
"380",
"464",
"641",
"740",
"1118",
"1444",
"2110",
"2851",
"3884",
"5316",
"6962",
"8613",
"11540",
"13935",
"17629",
"20144",
"24322",
"27643",
"31937",
"33735",
"40298",
"39322",
"42977",
"41028",
"43117",
"41044",
"41006",
"36862",
"36174",
"32250",
"29666",
"24584",
"21897",
"17883",
"15399",
"11703",
"9959",
"7209",
"5806",
"4051",
"3080",
"2236",
"1715",
"1103",
"867",
"553",
"463",
"320",
"288",
"239",
"246",
"208",
"163",
"184",
"200",
"168",
"182",
"180",
"181",
"172",
"198",
"189",
"215",
"191",
"220",
"244",
"245",
"235",
"325",
"377",
"429",
"451",
"596",
"700",
"866",
"1079",
"1307",
"1527",
"1953",
"2227",
"2648",
"2970",
"3577",
"3767",
"4391",
"4802",
"5277",
"5130",
"5441",
"5352",
"5676",
"5370",
"5425",
"4894",
"4695",
"4061",
"3830",
"3366",
"3051",
"2373",
"2170",
"1669",
"1482",
"1143",
"884",
"738",
"571",
"411",
"300",
"273",
"201",
"143",
"140",
"118",
"101",
"72",
"98",
"87",
"74",
"67",
"67",
"78",
"80",
"86",
"83",
"103",
"89",
"69",
"73",
"68",
"82",
"69",
"82",
"74",
"79",
"79",
"76",
"69",
"77",
"72",
"64",
"64",
"67",
"77",
"79",
"83",
"91",
"84",
"84",
"85",
"90",
"57",
"70",
"65",
"72",
"85",
"76",
"67",
"60",
"75",
"89",
"90",
"83",
"61",
"76",
"79",
"72",
"76",
"97",
"69",
"74",
"94",
"109",
"78",
"84",
"93",
"84",
"90",
"95",
"94",
"90",
"103",
"112",
"97",
"102",
"110",
"111",
"100",
"98",
"103",
"127",
"102",
"110",
"100",
"106",
"105",
"77",
"84",
"93",
"90",
"85",
"69",
"69",
"70",
"75",
"83",
"82",
"85",
"68",
"73",
"93",
"91",
"74",
"70",
"70",
"75",
"91",
"78",
"79",
"74",
"78",
"84",
"87",
"102",
"91",
"85",
"98",
"82",
"82",
"100",
"77",
"80",
"95",
"95",
"92",
"84",
"101",
"102",
"93",
"107",
"126",
"119",
"106",
"127",
"120",
"124",
"138",
"126",
"124",
"120",
"112",
"130",
"122",
"115",
"114",
"106",
"106",
"100",
"90",
"89",
"110",
"93",
"82",
"79",
"83",
"72",
"89",
"80",
"68",
"94",
"76",
"77",
"86",
"82",
"93",
"65",
"71",
"89",
"76",
"71",
"76",
"55",
"87",
"58",
"65",
"77",
"88",
"78",
"70",
"83",
"72",
"66",
"62",
"52",
"68",
"84",
"80",
"52",
"53",
"70",
"70",
"66",
"80",
"64",
"67",
"74",
"83",
"68",
"70",
"66",
"68",
"71",
"62",
"75",
"71",
"62",
"80",
"71",
"77",
"83",
"70",
"78",
"70",
"65",
"84",
"80",
"62",
"82",
"64",
"78",
"78",
"67",
"76",
"90",
"83",
"67",
"61",
"73",
"73",
"64",
"68",
"90",
"82",
"74",
"75",
"85",
"75",
"78",
"62",
"87",
"85",
"80",
"73",
"75",
"74",
"73",
"71",
"65",
"79",
"80",
"74",
"60",
"79",
"74",
"83",
"83",
"68",
"84",
"74",
"78",
"76",
"75",
"60",
"74",
"88",
"73",
"88",
"86",
"88",
"79",
"82",
"73",
"75",
"76",
"86",
"95",
"90",
"85",
"86",
"89",
"87",
"56",
"86",
"83",
"77",
"89",
"84",
"82",
"62",
"76",
"90",
"76",
"75",
"70",
"66",
"73",
"89",
"78",
"76",
"89",
"76",
"62",
"76",
"80",
"92",
"67",
"68",
"84",
"73",
"69",
"70",
"84",
"71",
"68",
"67",
"89",
"83",
"67",
"67",
"71",
"77",
"66",
"52",
"68",
"65",
"75",
"67",
"60",
"69",
"64",
"58",
"64",
"85",
"55",
"67",
"73",
"59",
"62",
"56",
"73",
"67",
"72",
"72",
"64",
"69",
"64",
"65",
"64",
"73",
"54",
"74",
"75",
"61",
"78",
"54",
"67",
"82",
"48",
"57",
"61",
"56",
"75",
"71",
"50",
"68",
"74",
"58",
"58",
"66",
"53",
"68",
"59",
"76",
"73",
"77",
"68",
"84",
"67",
"65",
"65",
"62",
"68",
"77",
"83",
"65",
"64",
"72",
"82",
"82",
"66",
"85",
"69",
"67",
"67",
"67",
"60",
"75",
"72",
"67",
"69",
"74",
"65",
"67",
"62",
"74",
"70",
"84",
"70",
"80",
"61",
"65",
"59",
"51",
"68",
"68",
"74",
"61",
"86",
"89",
"84",
"90",
"67",
"77",
"68",
"95",
"58",
"65",
"89",
"64",
"61",
"61",
"78",
"57",
"65",
"75",
"84",
"72",
"62",
"72",
"54",
"84",
"67",
"68",
"58",
"76",
"47",
"77",
"56",
"83",
"48",
"80",
"64",
"69",
"66",
"72",
"65",
"58",
"61",
"68",
"58",
"92",
"51",
"55",
"73",
"61",
"44",
"77",
"67",
"67",
"59",
"54",
"61",
"65",
"56",
"62",
"76",
"57",
"65",
"72",
"52",
"65",
"60",
"58",
"84",
"74",
"73",
"50",
"69",
"73",
"62",
"69",
"62",
"65",
"54",
"72",
"36",
"55",
"59",
"70",
"65",
"69",
"64",
"72",
"68",
"61",
"57",
"66",
"77",
"49",
"57",
"67",
"57",
"64",
"77",
"56",
"59",
"65",
"75",
"55",
"67",
"69",
"68",
"53",
"49",
"55",
"74",
"72",
"73",
"51",
"58",
"72",
"60",
"58",
"64",
"72",
"79",
"72",
"59",
"72",
"82",
"61",
"77",
"96",
"104",
"95",
"87",
"108",
"121",
"120",
"124",
"133",
"130",
"154",
"128",
"156",
"155",
"148",
"128",
"149",
"141",
"145",
"139",
"136",
"145",
"115",
"119",
"143",
"101",
"119",
"105",
"103",
"91",
"77",
"94",
"87",
"78",
"78",
"76",
"86",
"56",
"65",
"57",
"62",
"73",
"56",
"58",
"55",
"60",
"65",
"56",
"58",
"64",
"65",
"62",
"67",
"52",
"61",
"71",
"73",
"58",
"67",
"56",
"62",
"72",
"65",
"60",
"66",
"62",
"76",
"66",
"69",
"59",
"78",
"65",
"73",
"76",
"78",
"69",
"60",
"75",
"88",
"70",
"94",
"76",
"79",
"102",
"88",
"78",
"76",
"95",
"79",
"67",
"83",
"67",
"77",
"79",
"58",
"62",
"60",
"64",
"66",
"54",
"59",
"73",
"66",
"65",
"59",
"60",
"48",
"60",
"49",
"52",
"60",
"49",
"58",
"59",
"53",
"64",
"68",
"75",
"50",
"47",
"53",
"43",
"58",
"47",
"59",
"62",
"54",
"53",
"58",
"68",
"66",
"67",
"65",
"61",
"55",
"54",
"49",
"53",
"67",
"46",
"60",
"59",
"57",
"50",
"62",
"65",
"54",
"34",
"50",
"53",
"59",
"58",
"69",
"43",
"56",
"54",
"69",
"55",
"53",
"47",
"52",
"57",
"53",
"62",
"61",
"84",
"43",
"54",
"55",
"54",
"59",
"62",
"59",
"44",
"61",
"52",
"43",
"62",
"72",
"62",
"47",
"56",
"64",
"64",
"56",
"50",
"55",
"53",
"58",
"57",
"47",
"48",
"38",
"49",
"53",
"42",
"72",
"59",
"42",
"51",
"46",
"47",
"58",
"52",
"44",
"55",
"55",
"54",
"49",
"52",
"43",
"49",
"48",
"50",
"54",
"62",
"58",
"38",
"59",
"44",
"48",
"44",
"41",
"39",
"67",
"46",
"55",
"40",
"43",
"67",
"54",
"50",
"47",
"70",
"67",
"54",
"44",
"55",
"44",
"56",
"61",
"43",
"65",
"53",
"44",
"46",
"56",
"51",
"51",
"48",
"41",
"43",
"50",
"36",
"41",
"41",
"52",
"50",
"57",
"57",
"49",
"54",
"41",
"42",
"35",
"49",
"48",
"47",
"40",
"48",
"62",
"44",
"52",
"40",
"44",
"42",
"50",
"41",
"43",
"40",
"67",
"41",
"57",
"38",
"43",
"48",
"52",
"37",
"41",
"49",
"33",
"44",
"44",
"46",
"58",
"52",
"50",
"55",
"52",
"48",
"53",
"50",
"36",
"43",
"41",
"61",
"55",
"43",
"41",
"38",
"40",
"57",
"48",
"53",
"54",
"53",
"54",
"39",
"49",
"47",
"44",
"40",
"39",
"60",
"47",
"48",
"43",
"50",
"41",
"47",
"52",
"53",
"44",
"31",
"48",
"60",
"49",
"47",
"53",
"44",
"46",
"47",
"49",
"52",
"36",
"47",
"53",
"68",
"46",
"37",
"43",
"42",
"43",
"54",
"53",
"50",
"54",
"51",
"50",
"41",
"47",
"46",
"47",
"38",
"53",
"53",
"48",
"46",
"51",
"37",
"49",
"40",
"55",
"42",
"44",
"60",
"39",
"46",
"39",
"43",
"37",
"37",
"51",
"48",
"43",
"37",
"48",
"41",
"37",
"43",
"38",
"53",
"43",
"52",
"40",
"53",
"47",
"37",
"55",
"38",
"56",
"47",
"47",
"39",
"47",
"46",
"49",
"32",
"56",
"54",
"42",
"36",
"43",
"49",
"36",
"34",
"43",
"51",
"40",
"34",
"47",
"48",
"39",
"40",
"38",
"29",
"40",
"43",
"44",
"42",
"48",
"31",
"43",
"46",
"47",
"36",
"38",
"36",
"51",
"28",
"36",
"37",
"48",
"41",
"43",
"37",
"31",
"38",
"30",
"47",
"51",
"49",
"51",
"33",
"36",
"43",
"43",
"49",
"48",
"43",
"50",
"41",
"52",
"39",
"29",
"48",
"38",
"52",
"41",
"37",
"42",
"41",
"44",
"33",
"52",
"36",
"33",
"36",
"38",
"51",
"36",
"42",
"39",
"39",
"38",
"37",
"46",
"35",
"40",
"60",
"51",
"43",
"49",
"37",
"49",
"56",
"48",
"37",
"55",
"41",
"36",
"37",
"42",
"38",
"49",
"47",
"49",
"42",
"41",
"43",
"33",
"42",
"50",
"47",
"44",
"46",
"44",
"49",
"46",
"47",
"34",
"46",
"32",
"46",
"43",
"48",
"47",
"35",
"38",
"35",
"44",
"39",
"40",
"56",
"43",
"30",
"52",
"54",
"46",
"56",
"54",
"34",
"38",
"39",
"46",
"48",
"47",
"47",
"36",
"36",
"46",
"46",
"48",
"47",
"66",
"53",
"44",
"53",
"47",
"52",
"40",
"42",
"49",
"39",
"44",
"46",
"60",
"47",
"48",
"50",
"47",
"53",
"49",
"59",
"53",
"59",
"51",
"66",
"50",
"55",
"66",
"52",
"60",
"60",
"55",
"59",
"60",
"52",
"53",
"55",
"66",
"54",
"76",
"60",
"73",
"69",
"65",
"69",
"64",
"51",
"60",
"71",
"82",
"93",
"73",
"75",
"79",
"73",
"84",
"102",
"94",
"84",
"88",
"111",
"96",
"102",
"127",
"124",
"126",
"106",
"123",
"129",
"118",
"139",
"178",
"144",
"183",
"132",
"163",
"169",
"192",
"164",
"207",
"202",
"213",
"202",
"220",
"207",
"209",
"208",
"254",
"231",
"256",
"219",
"265",
"275",
"303",
"254",
"271",
"307",
"301",
"284",
"291",
"288",
"318",
"285",
"322",
"282",
"294",
"262",
"313",
"281",
"290",
"297",
"301",
"295",
"277",
"290",
"228",
"268",
"257",
"259",
"222",
"274",
"281",
"252",
"241",
"236",
"196",
"208",
"192",
"184",
"179",
"180",
"181",
"168",
"144",
"160",
"156",
"138",
"143",
"129",
"130",
"122",
"111",
"97",
"100",
"114",
"101",
"102",
"95",
"96",
"98",
"89",
"79",
"87",
"89",
"77",
"80",
"74",
"79",
"75",
"57",
"62",
"66",
"71",
"65",
"53",
"71",
"54",
"84",
"75",
"87",
"93",
"75",
"90",
"79",
"79",
"85",
"97",
"91",
"86",
"110",
"89",
"83",
"106",
"114",
"125",
"136",
"123",
"108",
"148",
"149",
"153",
"130",
"156",
"153",
"158",
"159",
"154",
"153",
"136",
"126",
"133",
"153",
"122",
"115",
"108",
"102",
"132",
"108",
"102",
"95",
"97",
"69",
"85",
"96",
"73",
"74",
"53",
"67",
"53",
"59",
"59",
"44",
"42",
"21086",
"Channel_info_start",
"Channel : Mg",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Al",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Si",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : P ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : S ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cl",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : K ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ca",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Ti",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : V ",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Mn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Fe",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Cu",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Zn",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Sr",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"Channel_info_start",
"Channel : Pb",
"Points : 0",
"Range : 0.000000 - 0.000000",
"Step : 0.010000",
"Channel_info_end",
"",
"Qualitative Result",
"--------------------------------------------------------------------------------",
"Element :  Fe, P , Ca, Rh",
"",
"Peak List",
"--------------------------------------------------------------------------------",
"Channel               Line        keV     Net Int.(cps/uA)",
"--------------------------------------------------------------------------------",
"Na                    FeLa         0.72     0.005",
"                      P Ka         2.00     0.013",
"                      CaKa         3.71     0.195",
"                      CaKb         4.04     0.022",
"                      FeKaESC      4.64     0.046",
"                      FeKa         6.42    12.798",
"                      FeKb         7.09     1.670",
"                      FeKaSUM     12.82     0.031",
"                      RhKaC       19.35     0.089",
"                      RhKa        20.18     0.042",
"--------------------------------------------------------------------------------",
"",
"Quantitative Result",
"--------------------------------------------------------------------------------",
"Analyte               Result             Std.Dev. Proc.-Calc. Line Intensity(cps/uA)",
"--------------------------------------------------------------------------------",
"====[No. 1 Layer]====< Layer1               >===============================",
"Layer1                   0.000 ug/cm2    -------- Flux       -------- --------",
